type;parle;est aussi un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c’était sans doute un sale type mais c’est aussi un bon écrivain  Notes pour un roman sur la sexualité  où il parle en fait de ses débuts sexuels
médecins;travail;qui sont absolument des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; chez des médecins qui sont absolument des gens qui font un travail formidable… Franz-Olivier GIESBERT D’ailleurs il y a une phrase formidable qui termine ce livre
médecins;travail;sont absolument des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; chez des médecins qui sont absolument des gens qui font un travail formidable… Franz-Olivier GIESBERT D’ailleurs il y a une phrase formidable qui termine ce livre
moment;femme;est pas un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; je l’ai vu au moment de mes combats féministes ou au nom…on n’est pas un homme et une femme on est un citoyen 
moment;homme;est pas un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; je l’ai vu au moment de mes combats féministes ou au nom…on n’est pas un homme et une femme on est un citoyen 
moment;femme;est pas un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; je l’ai vu au moment de mes combats féministes ou au nom…on n’est pas un homme et une femme on est un citoyen 
moment;homme;est pas un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; je l’ai vu au moment de mes combats féministes ou au nom…on n’est pas un homme et une femme on est un citoyen 
doute;parle;est aussi un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c’était sans doute un sale type mais c’est aussi un bon écrivain  Notes pour un roman sur la sexualité  où il parle en fait de ses débuts sexuels
type;parle;est aussi un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c’était sans doute un sale type mais c’est aussi un bon écrivain  Notes pour un roman sur la sexualité  où il parle en fait de ses débuts sexuels
presse;dernier;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Revues de presse - 01 42 75 54 41 18062007http: Quand on lui demande s’il a un dernier mot à adresser aux Bordelais
presse;dernier;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Revues de presse - 01 42 75 54 41 18062007http: Quand on lui demande s’il a un dernier mot à adresser aux Bordelais
demande;dernier;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Revues de presse - 01 42 75 54 41 18062007http: Quand on lui demande s’il a un dernier mot à adresser aux Bordelais
dirais;rupture;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Je  dirais que c’est un défaut de rupture pour N. Sarkozy
situation;démarche;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;COMMENTAIRES-REPORTAGES  La situation au Parti socialiste  France Inter  F. Degois  C’est une démarche totalement inédite en France à ce niveau de responsabilité.
situation;niveau;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;COMMENTAIRES-REPORTAGES  La situation au Parti socialiste  France Inter  F. Degois  C’est une démarche totalement inédite en France à ce niveau de responsabilité.
situation;niveau;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;COMMENTAIRES-REPORTAGES  La situation au Parti socialiste  France Inter  F. Degois  C’est une démarche totalement inédite en France à ce niveau de responsabilité.
couple;madame;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
couple;politique;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
propos de midinette;madame;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
propos de midinette;politique;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
couple;madame;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
couple;politique;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
choses;projections;été un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Si les choses ont été un peu en  dessous des projections qui étaient celles qu’on pouvait voir du premier tour
presse;dernier;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Revues de presse - 01 42 75 54 41 18062007http: Quand on lui demande s’il a un dernier mot à adresser aux Bordelais
presse;dernier;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Revues de presse - 01 42 75 54 41 18062007http: Quand on lui demande s’il a un dernier mot à adresser aux Bordelais
demande;dernier;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Revues de presse - 01 42 75 54 41 18062007http: Quand on lui demande s’il a un dernier mot à adresser aux Bordelais
dirais;rupture;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Je  dirais que c’est un défaut de rupture pour N. Sarkozy
situation;démarche;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;COMMENTAIRES-REPORTAGES  La situation au Parti socialiste  France Inter  F. Degois  C’est une démarche totalement inédite en France à ce niveau de responsabilité.
situation;niveau;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;COMMENTAIRES-REPORTAGES  La situation au Parti socialiste  France Inter  F. Degois  C’est une démarche totalement inédite en France à ce niveau de responsabilité.
situation;niveau;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;COMMENTAIRES-REPORTAGES  La situation au Parti socialiste  France Inter  F. Degois  C’est une démarche totalement inédite en France à ce niveau de responsabilité.
couple;madame;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
couple;politique;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
propos de midinette;madame;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
propos de midinette;politique;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
couple;madame;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
couple;politique;était le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et puis d’un certain côté - excusez ces propos de midinette - mais le  couple qu’elle représentait avec F. Hollande était le symbole qu’on pouvait être à  deux à réussir sa carrière politique et faire mentir l’aphorisme de madame de Staël
choses;projections;été un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Si les choses ont été un peu en  dessous des projections qui étaient celles qu’on pouvait voir du premier tour
médecins;rapport;eu un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et est-ce que ce n’est pas plutôt aux médecins de se responsabiliser et je pensais qu’il y avait eu un encadrement par rapport aux médecins
c'est;travail;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est le travail de la Haute autorité de santé de définir un certain nombre de protocoles pour mieux soigner les gens
c'est;santé;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est le travail de la Haute autorité de santé de définir un certain nombre de protocoles pour mieux soigner les gens
c'est;soigner;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est le travail de la Haute autorité de santé de définir un certain nombre de protocoles pour mieux soigner les gens
c'est;mieux;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est le travail de la Haute autorité de santé de définir un certain nombre de protocoles pour mieux soigner les gens
c'est;santé;est donc ce;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est donc ce Grenelle de la santé que ce médecin appelle de ses vœux
médecins;rapport;eu un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et est-ce que ce n’est pas plutôt aux médecins de se responsabiliser et je pensais qu’il y avait eu un encadrement par rapport aux médecins
c'est;travail;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est le travail de la Haute autorité de santé de définir un certain nombre de protocoles pour mieux soigner les gens
c'est;santé;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est le travail de la Haute autorité de santé de définir un certain nombre de protocoles pour mieux soigner les gens
c'est;soigner;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est le travail de la Haute autorité de santé de définir un certain nombre de protocoles pour mieux soigner les gens
c'est;mieux;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est le travail de la Haute autorité de santé de définir un certain nombre de protocoles pour mieux soigner les gens
c'est;santé;est donc ce;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; c'est donc ce Grenelle de la santé que ce médecin appelle de ses vœux
journée;maladie;a une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Cette journée a une utilité, c’est qu’on se rappelle que la maladie a deux dangers.
demande;associations;ayons une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Roselyne BACHELOT Alors nous avonsune législation qui demande à ce que nous ayons une démarche dans le milieu médical et nous avons d’ailleurs été suivis par les associations qui trouvent que
demande;démarche;ayons une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Roselyne BACHELOT Alors nous avonsune législation qui demande à ce que nous ayons une démarche dans le milieu médical et nous avons d’ailleurs été suivis par les associations qui trouvent que
campagne;prévention;qui est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
campagne;prévention;qui est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
spot;prévention;qui est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
campagne;prévention;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
campagne;prévention;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
spot;prévention;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
aujourd’hui;famille;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce que je fais aujourd’hui est le prolongement de quelque chose que j’ai déjà fait avec ma famille et je suis heureuse de pouvoiraller beaucoup plus loin
journée;maladie;a une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Cette journée a une utilité, c’est qu’on se rappelle que la maladie a deux dangers.
demande;associations;ayons une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Roselyne BACHELOT Alors nous avonsune législation qui demande à ce que nous ayons une démarche dans le milieu médical et nous avons d’ailleurs été suivis par les associations qui trouvent que
demande;démarche;ayons une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Roselyne BACHELOT Alors nous avonsune législation qui demande à ce que nous ayons une démarche dans le milieu médical et nous avons d’ailleurs été suivis par les associations qui trouvent que
campagne;prévention;qui est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
campagne;prévention;qui est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
spot;prévention;qui est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
campagne;prévention;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
campagne;prévention;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
spot;prévention;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Michel DENISOT On va regarder le spot de cette campagne qui est un spot de prévention et de précaution.
aujourd’hui;famille;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce que je fais aujourd’hui est le prolongement de quelque chose que j’ai déjà fait avec ma famille et je suis heureuse de pouvoiraller beaucoup plus loin
lits;minutes du service;étaient situés à;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Ces lits étaient situés à moins de vingt minutes du service d’urgence qui… Thierry GUERRIER Qu’est-ce qui a mal fonctionné.
lits;service;étaient situés à;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Ces lits étaient situés à moins de vingt minutes du service d’urgence qui… Thierry GUERRIER Qu’est-ce qui a mal fonctionné.
coordination;problème;est pas un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; d’organisation de la coordination des secours.Le docteur JUVIN qui d’ailleurs est membre de l’UMP… Roselyne BACHELOT  Tout à fait…  Thierry GUERRIER Donc ce n’est pas un gauchiste… Roselyne BACHELOT  Mais qui est médecin anesthésiste réanimateur…  Thierry GUERRIER Ce docteur JUVIN qui dirige les Urgences de l’hôpital Lariboisière à Paris dit : mais on a un problème de coordination
coordination;problème;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; d’organisation de la coordination des secours.Le docteur JUVIN qui d’ailleurs est membre de l’UMP… Roselyne BACHELOT  Tout à fait…  Thierry GUERRIER Donc ce n’est pas un gauchiste… Roselyne BACHELOT  Mais qui est médecin anesthésiste réanimateur…  Thierry GUERRIER Ce docteur JUVIN qui dirige les Urgences de l’hôpital Lariboisière à Paris dit : mais on a un problème de coordination
affaire;problème;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Thierry GUERRIER Alors… donc on comprend bien que dans cette affaire et au-delà il y a un problème de coordination des Urgences
affaire;problème de coordination;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Thierry GUERRIER Alors… donc on comprend bien que dans cette affaire et au-delà il y a un problème de coordination des Urgences
affaire;coordination;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Thierry GUERRIER Alors… donc on comprend bien que dans cette affaire et au-delà il y a un problème de coordination des Urgences
lits;minutes du service;étaient situés à;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Ces lits étaient situés à moins de vingt minutes du service d’urgence qui… Thierry GUERRIER Qu’est-ce qui a mal fonctionné.
lits;service;étaient situés à;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Ces lits étaient situés à moins de vingt minutes du service d’urgence qui… Thierry GUERRIER Qu’est-ce qui a mal fonctionné.
coordination;problème;est pas un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; d’organisation de la coordination des secours.Le docteur JUVIN qui d’ailleurs est membre de l’UMP… Roselyne BACHELOT  Tout à fait…  Thierry GUERRIER Donc ce n’est pas un gauchiste… Roselyne BACHELOT  Mais qui est médecin anesthésiste réanimateur…  Thierry GUERRIER Ce docteur JUVIN qui dirige les Urgences de l’hôpital Lariboisière à Paris dit : mais on a un problème de coordination
coordination;problème;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; d’organisation de la coordination des secours.Le docteur JUVIN qui d’ailleurs est membre de l’UMP… Roselyne BACHELOT  Tout à fait…  Thierry GUERRIER Donc ce n’est pas un gauchiste… Roselyne BACHELOT  Mais qui est médecin anesthésiste réanimateur…  Thierry GUERRIER Ce docteur JUVIN qui dirige les Urgences de l’hôpital Lariboisière à Paris dit : mais on a un problème de coordination
affaire;problème;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Thierry GUERRIER Alors… donc on comprend bien que dans cette affaire et au-delà il y a un problème de coordination des Urgences
affaire;problème de coordination;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Thierry GUERRIER Alors… donc on comprend bien que dans cette affaire et au-delà il y a un problème de coordination des Urgences
affaire;coordination;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Thierry GUERRIER Alors… donc on comprend bien que dans cette affaire et au-delà il y a un problème de coordination des Urgences
madame;sécurité;être une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; merci madame la ministre… Roselyne BACHELOT Par définition et par construction… Jean-Michel APHATIE Absolument et donc il était dit que précisément regarder le taux de remboursement des ALD pouvait être une piste pour réduire le déficit de la sécurité sociale.
remboursement;sécurité;être une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; merci madame la ministre… Roselyne BACHELOT Par définition et par construction… Jean-Michel APHATIE Absolument et donc il était dit que précisément regarder le taux de remboursement des ALD pouvait être une piste pour réduire le déficit de la sécurité sociale.
taux;sécurité;être une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; merci madame la ministre… Roselyne BACHELOT Par définition et par construction… Jean-Michel APHATIE Absolument et donc il était dit que précisément regarder le taux de remboursement des ALD pouvait être une piste pour réduire le déficit de la sécurité sociale.
ministre;démarche;avoir une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce n’est pas la voie que je préconiserai au Premier ministre et au président de la République… Jean-Michel APHATIE Et au ministre du Budget… Roselyne BACHELOT Il faut avoir une démarche qui est une démarche qui protège la santé de nos concitoyens et croyez-moi
ministre;santé;avoir une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce n’est pas la voie que je préconiserai au Premier ministre et au président de la République… Jean-Michel APHATIE Et au ministre du Budget… Roselyne BACHELOT Il faut avoir une démarche qui est une démarche qui protège la santé de nos concitoyens et croyez-moi
président;démarche;avoir une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce n’est pas la voie que je préconiserai au Premier ministre et au président de la République… Jean-Michel APHATIE Et au ministre du Budget… Roselyne BACHELOT Il faut avoir une démarche qui est une démarche qui protège la santé de nos concitoyens et croyez-moi
président;santé;avoir une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce n’est pas la voie que je préconiserai au Premier ministre et au président de la République… Jean-Michel APHATIE Et au ministre du Budget… Roselyne BACHELOT Il faut avoir une démarche qui est une démarche qui protège la santé de nos concitoyens et croyez-moi
ministre;santé;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce n’est pas la voie que je préconiserai au Premier ministre et au président de la République… Jean-Michel APHATIE Et au ministre du Budget… Roselyne BACHELOT Il faut avoir une démarche qui est une démarche qui protège la santé de nos concitoyens et croyez-moi
démarche;santé;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce n’est pas la voie que je préconiserai au Premier ministre et au président de la République… Jean-Michel APHATIE Et au ministre du Budget… Roselyne BACHELOT Il faut avoir une démarche qui est une démarche qui protège la santé de nos concitoyens et croyez-moi
président;santé;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce n’est pas la voie que je préconiserai au Premier ministre et au président de la République… Jean-Michel APHATIE Et au ministre du Budget… Roselyne BACHELOT Il faut avoir une démarche qui est une démarche qui protège la santé de nos concitoyens et croyez-moi
ministre;santé;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ce n’est pas la voie que je préconiserai au Premier ministre et au président de la République… Jean-Michel APHATIE Et au ministre du Budget… Roselyne BACHELOT Il faut avoir une démarche qui est une démarche qui protège la santé de nos concitoyens et croyez-moi
